@relation gen_data

@attribute '0' numeric
@attribute '1' numeric
@attribute '2' numeric
@attribute '3' numeric
@attribute '4' numeric
@attribute '5' numeric
@attribute '6' numeric
@attribute '7' numeric
@attribute '8' numeric
@attribute '9' numeric
@attribute Class {1,0}

@data
0.5262690186500549,-0.8342033624649048,0.9453741312026978,-0.05226381495594978,-0.2891233265399933,-0.1452125608921051,-0.6784734725952148,0.6386363506317139,-0.5383210778236389,-0.6738209128379822,1
0.7342680096626282,-0.8852501511573792,0.9743963479995728,-0.29399755597114563,-0.5023869276046753,-0.36437320709228516,-0.7354682683944702,0.8498276472091675,-0.450711190700531,-0.5777644515037537,1
0.2649253308773041,-0.7895016670227051,0.6264726519584656,-0.050396986305713654,0.2870710790157318,-0.09984557330608368,-0.7519296407699585,0.368983656167984,-0.2533213496208191,-0.955094039440155,1
0.9167570471763611,-0.4740314781665802,-0.03415720537304878,-0.9032735228538513,-0.7008750438690186,-0.9783861041069031,-0.22603164613246918,0.6886310577392578,0.4218813180923462,-0.016890665516257286,1
-0.3335948586463928,0.6653621792793274,0.19821640849113464,0.33939290046691895,0.15653301775455475,0.5176404714584351,0.6630116105079651,-0.19174546003341675,-0.3840736150741577,0.7910133004188538,1
-0.15695229172706604,-0.09218127280473709,0.25702157616615295,0.09125325083732605,0.5112563967704773,0.29506897926330566,0.05002518370747566,-0.41098272800445557,-0.1387915313243866,-0.4706374704837799,0
0.830195426940918,-0.6807034015655518,0.31511491537094116,-0.8107782602310181,-0.38479724526405334,-0.8415639996528625,-0.6013872623443604,0.7215682864189148,0.29369208216667175,-0.47640639543533325,0
-0.6609307527542114,0.9684316515922546,-0.3029747009277344,0.44546622037887573,0.5091325044631958,0.6332833170890808,0.8804800510406494,-0.46948835253715515,-0.13979338109493256,0.962860107421875,1
0.7067183256149292,-0.07386161386966705,0.1464691013097763,-0.8835379481315613,-0.6037834286689758,-0.7777146100997925,0.18396897614002228,0.2726503610610962,0.3130411207675934,0.25022950768470764,0
0.7507831454277039,-0.13481593132019043,0.14182858169078827,-0.8732894062995911,-0.6778370141983032,-0.8082742094993591,0.14804278314113617,0.35242584347724915,0.2846492528915405,0.2581987977027893,0
0.11794908344745636,-0.38121065497398376,0.40710073709487915,0.2700239419937134,-0.0433138869702816,0.21678128838539124,-0.11503759771585464,0.16134724020957947,-0.5246871709823608,-0.24848681688308716,1
0.06593943387269974,-0.3858647048473358,0.5186972618103027,0.08813253045082092,0.2441725730895996,0.17298492789268494,-0.22156357765197754,-0.0353996604681015,-0.3156484067440033,-0.5699976682662964,1
0.8006432056427002,-0.6414887309074402,0.34224221110343933,-0.8390562534332275,-0.3191881477832794,-0.8278005719184875,-0.5921453833580017,0.6576207876205444,0.3177589476108551,-0.504647433757782,0
0.5402072668075562,-0.6619768142700195,0.7103253602981567,0.01907080039381981,-0.5510370135307312,-0.1268324851989746,-0.3727821707725525,0.6497728228569031,-0.5930467844009399,-0.24437806010246277,0
-0.641089677810669,0.36935141682624817,-0.8773607611656189,0.4353693723678589,0.8217945098876953,0.48545441031455994,0.5718114376068115,-0.7762357592582703,0.1438395082950592,0.08477789908647537,1
0.9191517233848572,-0.38810616731643677,0.15573953092098236,-0.7890413403511047,-0.9960559010505676,-0.8939212560653687,0.009586025960743427,0.6845017671585083,0.11883417516946793,0.3124748468399048,0
0.3110429644584656,-0.7313187718391418,0.694172739982605,0.024043027311563492,0.04154592379927635,-0.03436460345983505,-0.5961658954620361,0.3896850645542145,-0.39828139543533325,-0.7489880919456482,1
-0.09117842465639114,0.34721922874450684,-0.5780720710754395,-0.3326672315597534,0.2866283357143402,-0.17709340155124664,0.6146864295005798,-0.6181628108024597,0.43348658084869385,0.18915913999080658,1
0.2423262894153595,-0.5580635070800781,0.5888547897338867,-0.04694987088441849,0.117008738219738,-0.01639821007847786,-0.42192772030830383,0.20547540485858917,-0.2752968966960907,-0.6555083990097046,1
0.11594446748495102,-0.370028555393219,0.425243616104126,0.2646527886390686,-0.043389350175857544,0.220831036567688,-0.10540225356817245,0.14922714233398438,-0.5286946892738342,-0.24521061778068542,1
0.3578477203845978,-0.527501106262207,0.5653958916664124,-0.15119685232639313,-0.08048170059919357,-0.11965896189212799,-0.3417394459247589,0.27552273869514465,-0.2359219193458557,-0.5082100033760071,1
0.48350465297698975,-0.3507782518863678,0.17500098049640656,-0.7394672632217407,0.06774905323982239,-0.5859886407852173,-0.3346538245677948,0.1763456165790558,0.41785725951194763,-0.5152093172073364,0
-0.007537446916103363,-0.5766504406929016,0.4464912414550781,0.5328455567359924,0.15681138634681702,0.3748856484889984,-0.3442247211933136,0.18267904222011566,-0.6792014241218567,-0.5331858396530151,1
-0.0635342225432396,0.2843242883682251,0.06732670962810516,-0.07303247600793839,0.10425795614719391,0.11117767542600632,0.5851053595542908,-0.4442886412143707,-0.10797957330942154,0.25313541293144226,0
0.19003629684448242,-0.4122158885002136,0.5723616480827332,0.005116969347000122,0.05887851119041443,0.07189741730690002,-0.221230611205101,0.08840225636959076,-0.32949167490005493,-0.48128369450569153,1
