27610,53,231,62,94.0,47,47,675324.6753,77.0,91.27978966,179.0,3.0,3.0,3.0,0.0,3.0,49.0,49.0,0.0,49.0,0,0,0,40,8658.008658,37.4,0,1,31.0,40,0,0,0,0,2,62,-1,1,0.0,0.0,0.0,0
13879,53,167,68,158.0,79,79,1353293.413,55.66666667,56.88878038,116.0,3.0,3.0,3.0,0.0,3.0,48.0,48.0,0.0,48.0,0,0,0,64,11976.0479,52.0,0,1,34.0,64,0,0,0,0,2,68,-1,1,0.0,0.0,0.0,0
61694,53,524,51,112.0,112,112,311068.7023,524.0,0.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32,1908.396947,71.33333333,0,1,51.0,32,0,0,0,0,1,51,-1,0,0.0,0.0,0.0,0
27361,53,193,74,278.0,139,139,1823834.197,64.33333333,69.28443789,140.0,4.0,49.0,49.0,0.0,49.0,4.0,4.0,0.0,4.0,0,0,0,64,10362.6943,77.8,0,1,37.0,64,0,0,0,0,2,74,-1,1,0.0,0.0,0.0,0
56293,53,61406,64,412.0,206,206,7751.685503,20468.66667,35449.30658,61402.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0,0,0,64,32.57010716,101.6,0,1,32.0,64,0,0,0,0,2,64,-1,1,0.0,0.0,0.0,0
55481,53,154,132,164.0,82,82,1922077.922,51.33333333,82.85127237,147.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,0,0,0,64,12987.01299,72.4,0,1,66.0,64,0,0,0,0,2,132,-1,1,0.0,0.0,0.0,0
57411,53,197,84,162.0,81,81,1248730.964,65.66666667,107.6769861,190.0,3.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,0,0,0,64,10152.28426,57.6,0,1,42.0,64,0,0,0,0,2,84,-1,1,0.0,0.0,0.0,0
63380,53,85099,84,310.0,155,155,4629.901644,28366.33333,49126.73442,85093.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,0.0,4.0,0,0,0,80,23.5020388,87.2,0,1,42.0,80,0,0,0,0,2,84,-1,1,0.0,0.0,0.0,0
62527,53,60857,52,68.0,68,68,1971.835615,60857.0,0.0,60857.0,60857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32,16.43196346,57.33333333,0,1,52.0,32,0,0,0,0,1,52,-1,0,0.0,0.0,0.0,0
52936,53,154,84,116.0,58,58,1298701.299,51.33333333,49.64205207,103.0,4.0,4.0,4.0,0.0,4.0,47.0,47.0,0.0,47.0,0,0,0,40,12987.01299,48.4,0,1,42.0,40,0,0,0,0,2,84,-1,1,0.0,0.0,0.0,0
